change,filingDate,id,name,share,symbol,transactionCode,transactionDate,transactionPrice,DollarVolume,Transaction Type
-400,2022-06-03,0001771340-22-000004,DENHOLM ROBYN M,29077,TSLA,S,2022-06-01,743.33,-297332.0,Sale
-200,2022-06-03,0001771340-22-000004,DENHOLM ROBYN M,29477,TSLA,S,2022-06-01,741.43,-148286.0,Sale
-323,2022-06-03,0001771340-22-000004,DENHOLM ROBYN M,29677,TSLA,S,2022-06-01,739.977,-239012.571,Sale
25000,2022-06-03,0001771340-22-000004,DENHOLM ROBYN M,30000,TSLA,M,2022-06-01,52.38,1309500.0,Buy
-3500,2022-06-01,0001790565-22-000007,Baglino Andrew D,20138,TSLA,S,2022-05-27,722.1,-2527350.0,Sale
3500,2022-06-01,0001790565-22-000007,Baglino Andrew D,23638,TSLA,M,2022-05-27,62.72,219520.0,Buy
-5000,2022-05-04,0001790565-22-000006,Baglino Andrew D,20138,TSLA,S,2022-05-02,875.227,-4376135.0,Sale
5000,2022-05-04,0001790565-22-000006,Baglino Andrew D,25138,TSLA,M,2022-05-02,55.32,276600.0,Buy
-121,2022-05-04,0000899243-22-016671,DENHOLM ROBYN M,25000,TSLA,S,2022-05-02,887.988,-107446.54800000001,Sale
-100,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,25121,TSLA,S,2022-05-02,885.91,-88591.0,Sale
-200,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,25551,TSLA,S,2022-05-02,883.715,-176743.0,Sale
-800,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,25421,TSLA,S,2022-05-02,882.858,-706286.3999999999,Sale
-500,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,26221,TSLA,S,2022-05-02,881.474,-440737.0,Sale
-900,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,26721,TSLA,S,2022-05-02,879.988,-791989.2000000001,Sale
-1200,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,27621,TSLA,S,2022-05-02,879.398,-1055277.6,Sale
-800,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,28821,TSLA,S,2022-05-02,878.213,-702570.4,Sale
-1300,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,29921,TSLA,S,2022-05-02,877.239,-1140410.7,Sale
-1700,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,30921,TSLA,S,2022-05-02,876.115,-1489395.5,Sale
-1000,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,32621,TSLA,S,2022-05-02,874.659,-874659.0,Sale
-1079,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,33721,TSLA,S,2022-05-02,873.924,-942963.9959999999,Sale
-700,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,34800,TSLA,S,2022-05-02,872.8,-610960.0,Sale
-1100,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,35500,TSLA,S,2022-05-02,871.761,-958937.1,Sale
-1000,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,36600,TSLA,S,2022-05-02,870.608,-870608.0,Sale
-1900,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,37600,TSLA,S,2022-05-02,869.738,-1652502.2000000002,Sale
-600,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,39500,TSLA,S,2022-05-02,868.58,-521148.0,Sale
-400,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,40700,TSLA,S,2022-05-02,866.12,-346448.0,Sale
-400,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,41100,TSLA,S,2022-05-02,864.553,-345821.2,Sale
-300,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,41500,TSLA,S,2022-05-02,862.72,-258816.0,Sale
-5300,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,41800,TSLA,S,2022-05-02,861.615,-4566559.5,Sale
-200,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,47100,TSLA,S,2022-05-02,859.98,-171996.0,Sale
-200,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,47300,TSLA,S,2022-05-02,858.405,-171681.0,Sale
-400,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,47500,TSLA,S,2022-05-02,857.285,-342914.0,Sale
-700,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,47900,TSLA,S,2022-05-02,856.534,-599573.8,Sale
-500,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,48600,TSLA,S,2022-05-02,854.376,-427188.0,Sale
-100,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,49,TSLA,S,2022-05-02,852.66,-85266.0,Sale
-500,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,49200,TSLA,S,2022-05-02,851.856,-425928.0,Sale
-300,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,49700,TSLA,S,2022-05-02,850.353,-255105.9,Sale
25000,2022-05-04,0000899243-22-016670,DENHOLM ROBYN M,30000,TSLA,M,2022-05-02,52.38,1309500.0,Buy
-9968,2022-04-29,0000899243-22-015995,Musk Elon,162963251,TSLA,S,2022-04-28,902.85,-8999608.8,Sale
-10297,2022-04-29,0000899243-22-015995,Musk Elon,162973219,TSLA,S,2022-04-28,901.19,-9279553.43,Sale
-210,2022-04-29,0000899243-22-015995,Musk Elon,162983516,TSLA,S,2022-04-28,898.5,-188685.0,Sale
-1900,2022-04-29,0000899243-22-015995,Musk Elon,162983726,TSLA,S,2022-04-28,897.7,-1705630.0,Sale
-37662,2022-04-29,0000899243-22-015995,Musk Elon,162985626,TSLA,S,2022-04-28,896.01,-33745528.62,Sale
-7064,2022-04-29,0000899243-22-015995,Musk Elon,163023288,TSLA,S,2022-04-28,894.58,-6319313.12,Sale
-177870,2022-04-29,0000899243-22-015991,Musk Elon,164372177,TSLA,S,2022-04-28,879.65,-156463345.5,Sale
-164935,2022-04-29,0000899243-22-015991,Musk Elon,164550047,TSLA,S,2022-04-28,878.7,-144928384.5,Sale
-248566,2022-04-29,0000899243-22-015991,Musk Elon,164714982,TSLA,S,2022-04-28,877.57,-218134064.62,Sale
-89876,2022-04-29,0000899243-22-015991,Musk Elon,164963548,TSLA,S,2022-04-28,876.77,-78800580.52,Sale
-113132,2022-04-29,0000899243-22-015991,Musk Elon,165053424,TSLA,S,2022-04-28,875.53,-99050459.96,Sale
-122379,2022-04-29,0000899243-22-015991,Musk Elon,165166556,TSLA,S,2022-04-28,874.68,-107042463.72,Sale
-94676,2022-04-29,0000899243-22-015991,Musk Elon,165288935,TSLA,S,2022-04-28,873.46,-82695698.96000001,Sale
-67608,2022-04-29,0000899243-22-015991,Musk Elon,165383611,TSLA,S,2022-04-28,872.66,-58998797.28,Sale
-138307,2022-04-29,0000899243-22-015991,Musk Elon,165451219,TSLA,S,2022-04-28,871.66,-120556679.61999999,Sale
-86948,2022-04-29,0000899243-22-015991,Musk Elon,165589526,TSLA,S,2022-04-28,870.66,-75702145.67999999,Sale
-81706,2022-04-29,0000899243-22-015991,Musk Elon,165676474,TSLA,S,2022-04-28,869.61,-71052354.66,Sale
-134815,2022-04-29,0000899243-22-015991,Musk Elon,165758180,TSLA,S,2022-04-28,868.69,-117112442.35000001,Sale
-57037,2022-04-29,0000899243-22-015991,Musk Elon,165892995,TSLA,S,2022-04-28,867.56,-49483019.72,Sale
-129897,2022-04-29,0000899243-22-015991,Musk Elon,165950032,TSLA,S,2022-04-28,866.74,-112586925.78,Sale
-106551,2022-04-29,0000899243-22-015991,Musk Elon,166079929,TSLA,S,2022-04-28,865.53,-92223087.03,Sale
-78508,2022-04-29,0000899243-22-015991,Musk Elon,166186480,TSLA,S,2022-04-28,864.65,-67881942.2,Sale
-89721,2022-04-29,0000899243-22-015991,Musk Elon,166264988,TSLA,S,2022-04-28,863.71,-77492924.91,Sale
-71936,2022-04-29,0000899243-22-015991,Musk Elon,166354709,TSLA,S,2022-04-28,862.76,-62063503.36,Sale
-15288,2022-04-29,0000899243-22-015991,Musk Elon,166426645,TSLA,S,2022-04-28,861.54,-13171223.52,Sale
-26591,2022-04-29,0000899243-22-015991,Musk Elon,166441933,TSLA,S,2022-04-28,860.52,-22882087.32,Sale
-21545,2022-04-29,0000899243-22-015991,Musk Elon,166468524,TSLA,S,2022-04-28,859.32,-18514049.400000002,Sale
-12071,2022-04-29,0000899243-22-015991,Musk Elon,166490069,TSLA,S,2022-04-28,858.32,-10360780.72,Sale
-22394,2022-04-29,0000899243-22-015991,Musk Elon,166502140,TSLA,S,2022-04-28,857.59,-19204870.46,Sale
-30108,2022-04-29,0000899243-22-015991,Musk Elon,166524534,TSLA,S,2022-04-28,856.55,-25789007.4,Sale
-65403,2022-04-29,0000899243-22-015989,Musk Elon,167621298,TSLA,S,2022-04-28,836.2,-54689988.6,Sale
-56907,2022-04-29,0000899243-22-015989,Musk Elon,167686701,TSLA,S,2022-04-28,835.28,-47533278.96,Sale
-39233,2022-04-29,0000899243-22-015989,Musk Elon,167743608,TSLA,S,2022-04-28,834.23,-32729345.59,Sale
-62736,2022-04-29,0000899243-22-015989,Musk Elon,167782841,TSLA,S,2022-04-28,833.06,-52262852.16,Sale
-70103,2022-04-29,0000899243-22-015989,Musk Elon,167845577,TSLA,S,2022-04-28,832.12,-58334108.36,Sale
-66317,2022-04-29,0000899243-22-015989,Musk Elon,167915680,TSLA,S,2022-04-28,831.18,-55121364.059999995,Sale
-46108,2022-04-29,0000899243-22-015989,Musk Elon,167981997,TSLA,S,2022-04-28,830.07,-38272867.56,Sale
-73917,2022-04-29,0000899243-22-015989,Musk Elon,168028105,TSLA,S,2022-04-28,829.19,-61291237.230000004,Sale
-29434,2022-04-29,0000899243-22-015989,Musk Elon,168102022,TSLA,S,2022-04-28,827.98,-24370763.32,Sale
-32220,2022-04-29,0000899243-22-015989,Musk Elon,168131456,TSLA,S,2022-04-28,827.08,-26648517.6,Sale
-10119,2022-04-29,0000899243-22-015989,Musk Elon,168163676,TSLA,S,2022-04-28,826.21,-8360418.99,Sale
-8653,2022-04-29,0000899243-22-015989,Musk Elon,168173795,TSLA,S,2022-04-28,824.43,-7133792.789999999,Sale
-10803,2022-04-29,0000899243-22-015989,Musk Elon,168182448,TSLA,S,2022-04-28,822.68,-8887412.04,Sale
-3500,2022-04-29,0001790565-22-000005,Baglino Andrew D,20138,TSLA,S,2022-04-27,899.42,-3147970.0,Sale
3500,2022-04-29,0001790565-22-000005,Baglino Andrew D,23638,TSLA,M,2022-04-27,62.72,219520.0,Buy
-4685,2022-04-28,0000899243-22-015955,Musk Elon,168193251,TSLA,S,2022-04-27,906.76,-4248170.6,Sale
-934,2022-04-28,0000899243-22-015955,Musk Elon,168197936,TSLA,S,2022-04-27,905.28,-845531.52,Sale
-3303,2022-04-28,0000899243-22-015955,Musk Elon,168198870,TSLA,S,2022-04-27,904.23,-2986671.69,Sale
-25134,2022-04-28,0000899243-22-015955,Musk Elon,168202173,TSLA,S,2022-04-27,903.16,-22700023.439999998,Sale
-22110,2022-04-28,0000899243-22-015955,Musk Elon,168227307,TSLA,S,2022-04-27,902.19,-19947420.900000002,Sale
-59072,2022-04-28,0000899243-22-015955,Musk Elon,168249417,TSLA,S,2022-04-27,901.16,-53233323.519999996,Sale
-39978,2022-04-28,0000899243-22-015955,Musk Elon,168308489,TSLA,S,2022-04-27,900.28,-35991393.839999996,Sale
-16532,2022-04-28,0000899243-22-015955,Musk Elon,168348467,TSLA,S,2022-04-27,899.3,-14867227.6,Sale
-29765,2022-04-28,0000899243-22-015955,Musk Elon,168364999,TSLA,S,2022-04-27,898.16,-26733732.4,Sale
-28038,2022-04-28,0000899243-22-015955,Musk Elon,168394764,TSLA,S,2022-04-27,897.21,-25155973.98,Sale
-25951,2022-04-28,0000899243-22-015955,Musk Elon,168422802,TSLA,S,2022-04-27,895.97,-23251317.470000003,Sale
-20087,2022-04-28,0000899243-22-015955,Musk Elon,168448753,TSLA,S,2022-04-27,895.2,-17981882.400000002,Sale
-7378,2022-04-28,0000899243-22-015955,Musk Elon,168468840,TSLA,S,2022-04-27,894.02,-6596079.56,Sale
-13843,2022-04-28,0000899243-22-015955,Musk Elon,168476218,TSLA,S,2022-04-27,892.75,-12358338.25,Sale
-16264,2022-04-28,0000899243-22-015955,Musk Elon,168490061,TSLA,S,2022-04-27,891.92,-14506186.879999999,Sale
-13724,2022-04-28,0000899243-22-015955,Musk Elon,168506325,TSLA,S,2022-04-27,890.8,-12225339.2,Sale
-14203,2022-04-28,0000899243-22-015955,Musk Elon,168520049,TSLA,S,2022-04-27,889.66,-12635840.98,Sale
-4600,2022-04-28,0000899243-22-015955,Musk Elon,168534252,TSLA,S,2022-04-27,888.24,-4085904.0,Sale
-5306,2022-04-28,0000899243-22-015949,Musk Elon,168538852,TSLA,S,2022-04-27,887.3,-4708013.8,Sale
-9296,2022-04-28,0000899243-22-015949,Musk Elon,168544158,TSLA,S,2022-04-27,886.39,-8239881.4399999995,Sale
-14707,2022-04-28,0000899243-22-015949,Musk Elon,168553454,TSLA,S,2022-04-27,885.38,-13021283.66,Sale
-9850,2022-04-28,0000899243-22-015949,Musk Elon,168568161,TSLA,S,2022-04-27,884.21,-8709468.5,Sale
-42320,2022-04-28,0000899243-22-015949,Musk Elon,168578011,TSLA,S,2022-04-27,883.07,-37371522.4,Sale
-83937,2022-04-28,0000899243-22-015949,Musk Elon,168620331,TSLA,S,2022-04-27,882.17,-74046703.28999999,Sale
-86324,2022-04-28,0000899243-22-015949,Musk Elon,168704268,TSLA,S,2022-04-27,881.41,-76086836.84,Sale
-69632,2022-04-28,0000899243-22-015949,Musk Elon,168790592,TSLA,S,2022-04-27,880.34,-61299834.88,Sale
-13457,2022-04-28,0000899243-22-015949,Musk Elon,168860224,TSLA,S,2022-04-27,879.11,-11830183.27,Sale
-54570,2022-04-28,0000899243-22-015949,Musk Elon,168873681,TSLA,S,2022-04-27,878.13,-47919554.1,Sale
-700,2022-04-28,0000899243-22-015949,Musk Elon,168928251,TSLA,S,2022-04-26,999.13,-699391.0,Sale
-10789,2022-04-28,0000899243-22-015949,Musk Elon,168928951,TSLA,S,2022-04-26,998.14,-10768932.459999999,Sale
-10237,2022-04-28,0000899243-22-015949,Musk Elon,168939740,TSLA,S,2022-04-26,996.36,-10199737.32,Sale
-29616,2022-04-28,0000899243-22-015949,Musk Elon,168949977,TSLA,S,2022-04-26,995.35,-29478285.6,Sale
-9700,2022-04-28,0000899243-22-015949,Musk Elon,168979593,TSLA,S,2022-04-26,993.7,-9638890.0,Sale
-2800,2022-04-28,0000899243-22-015949,Musk Elon,168989293,TSLA,S,2022-04-26,992.67,-2779476.0,Sale
-11024,2022-04-28,0000899243-22-015949,Musk Elon,168992093,TSLA,S,2022-04-26,991.37,-10928862.88,Sale
-5416,2022-04-28,0000899243-22-015949,Musk Elon,169006748,TSLA,S,2022-04-26,988.61,-5354311.76,Sale
-11051,2022-04-28,0000899243-22-015949,Musk Elon,169012164,TSLA,S,2022-04-26,987.54,-10913304.54,Sale
-16304,2022-04-28,0000899243-22-015949,Musk Elon,169023215,TSLA,S,2022-04-26,986.43,-16082754.719999999,Sale
-29962,2022-04-28,0000899243-22-015949,Musk Elon,169039519,TSLA,S,2022-04-26,985.57,-29529648.34,Sale
-15650,2022-04-28,0000899243-22-015949,Musk Elon,169069481,TSLA,S,2022-04-26,984.53,-15407894.5,Sale
-7182,2022-04-28,0000899243-22-015949,Musk Elon,169085131,TSLA,S,2022-04-26,983.07,-7060408.74,Sale
-25472,2022-04-28,0000899243-22-015949,Musk Elon,169092313,TSLA,S,2022-04-26,982.08,-25015541.76,Sale
-681,2022-04-28,0000899243-22-015949,Musk Elon,169117785,TSLA,S,2022-04-26,979.67,-667155.27,Sale
-1817,2022-04-28,0000899243-22-015949,Musk Elon,169118466,TSLA,S,2022-04-26,978.08,-1777171.36,Sale
-6467,2022-04-28,0000899243-22-015949,Musk Elon,169120283,TSLA,S,2022-04-26,977.54,-6321751.18,Sale
-15889,2022-04-28,0000899243-22-015949,Musk Elon,169126750,TSLA,S,2022-04-26,976.45,-15514814.05,Sale
-1140,2022-04-28,0000899243-22-015949,Musk Elon,169142639,TSLA,S,2022-04-26,973.54,-1109835.5999999999,Sale
-809,2022-04-28,0000899243-22-015942,Musk Elon,169143779,TSLA,S,2022-04-26,972.64,-786865.76,Sale
-18803,2022-04-28,0000899243-22-015942,Musk Elon,169144588,TSLA,S,2022-04-26,971.86,-18273883.580000002,Sale
-427,2022-04-28,0000899243-22-015942,Musk Elon,169163391,TSLA,S,2022-04-26,969.0,-413763.0,Sale
-34967,2022-04-28,0000899243-22-015942,Musk Elon,169163818,TSLA,S,2022-04-26,968.33,-33859595.11,Sale
-28163,2022-04-28,0000899243-22-015942,Musk Elon,169198785,TSLA,S,2022-04-26,967.25,-27240661.75,Sale
-12813,2022-04-28,0000899243-22-015942,Musk Elon,169226948,TSLA,S,2022-04-26,966.12,-12378895.56,Sale
-6462,2022-04-28,0000899243-22-015942,Musk Elon,169239761,TSLA,S,2022-04-26,964.8,-6234537.6,Sale
-10711,2022-04-28,0000899243-22-015942,Musk Elon,169246223,TSLA,S,2022-04-26,963.44,-10319405.84,Sale
-6075,2022-04-28,0000899243-22-015942,Musk Elon,169256934,TSLA,S,2022-04-26,962.4,-5846580.0,Sale
-604,2022-04-28,0000899243-22-015942,Musk Elon,169263009,TSLA,S,2022-04-26,960.71,-580268.84,Sale
-1949,2022-04-28,0000899243-22-015942,Musk Elon,169263613,TSLA,S,2022-04-26,959.01,-1869110.49,Sale
-17430,2022-04-28,0000899243-22-015942,Musk Elon,169265562,TSLA,S,2022-04-26,957.81,-16694628.299999999,Sale
-8396,2022-04-28,0000899243-22-015942,Musk Elon,169282992,TSLA,S,2022-04-26,957.24,-8036987.04,Sale
-6336,2022-04-28,0000899243-22-015942,Musk Elon,169291388,TSLA,S,2022-04-26,955.82,-6056075.5200000005,Sale
-1,2022-04-28,0000899243-22-015942,Musk Elon,169297724,TSLA,S,2022-04-26,952.67,-952.67,Sale
-6180,2022-04-28,0000899243-22-015942,Musk Elon,169297725,TSLA,S,2022-04-26,951.0,-5877180.0,Sale
-21085,2022-04-28,0000899243-22-015942,Musk Elon,169303905,TSLA,S,2022-04-26,950.16,-20034123.599999998,Sale
-13330,2022-04-28,0000899243-22-015942,Musk Elon,169324990,TSLA,S,2022-04-26,949.1,-12651503.0,Sale
-9681,2022-04-28,0000899243-22-015942,Musk Elon,169338320,TSLA,S,2022-04-26,948.08,-9178362.48,Sale
-8476,2022-04-28,0000899243-22-015942,Musk Elon,169348001,TSLA,S,2022-04-26,946.97,-8026517.720000001,Sale
-21274,2022-04-28,0000899243-22-015942,Musk Elon,169356477,TSLA,S,2022-04-26,946.0,-20125204.0,Sale
-5573,2022-04-28,0000899243-22-015942,Musk Elon,169377751,TSLA,S,2022-04-26,944.9,-5265927.7,Sale
-8388,2022-04-28,0000899243-22-015942,Musk Elon,169383324,TSLA,S,2022-04-26,943.89,-7917349.32,Sale
-7534,2022-04-28,0000899243-22-015942,Musk Elon,169391712,TSLA,S,2022-04-26,942.79,-7102979.859999999,Sale
-12613,2022-04-28,0000899243-22-015942,Musk Elon,169399246,TSLA,S,2022-04-26,941.87,-11879806.31,Sale
-25949,2022-04-28,0000899243-22-015942,Musk Elon,169411859,TSLA,S,2022-04-26,940.86,-24414376.14,Sale
-1800,2022-04-28,0000899243-22-015942,Musk Elon,169437808,TSLA,S,2022-04-26,939.17,-1690506.0,Sale
-3800,2022-04-28,0000899243-22-015942,Musk Elon,169439608,TSLA,S,2022-04-26,938.46,-3566148.0,Sale
-2090,2022-04-28,0000899243-22-015942,Musk Elon,169443408,TSLA,S,2022-04-26,936.2,-1956658.0,Sale
-14442,2022-04-28,0000899243-22-015942,Musk Elon,169445498,TSLA,S,2022-04-26,934.79,-13500237.18,Sale
-20036,2022-04-28,0000899243-22-015924,Musk Elon,169459940,TSLA,S,2022-04-26,933.63,-18706210.68,Sale
-9295,2022-04-28,0000899243-22-015924,Musk Elon,169479976,TSLA,S,2022-04-26,932.65,-8668981.75,Sale
-15220,2022-04-28,0000899243-22-015924,Musk Elon,169489271,TSLA,S,2022-04-26,931.68,-14180169.6,Sale
-11604,2022-04-28,0000899243-22-015924,Musk Elon,169504491,TSLA,S,2022-04-26,930.57,-10798334.280000001,Sale
-6413,2022-04-28,0000899243-22-015924,Musk Elon,169516095,TSLA,S,2022-04-26,929.56,-5961268.279999999,Sale
-22456,2022-04-28,0000899243-22-015924,Musk Elon,169522508,TSLA,S,2022-04-26,928.54,-20851294.24,Sale
-8122,2022-04-28,0000899243-22-015924,Musk Elon,169544964,TSLA,S,2022-04-26,927.16,-7530393.52,Sale
-38402,2022-04-28,0000899243-22-015924,Musk Elon,169881845,TSLA,S,2022-04-26,909.98,-34945051.96,Sale
-53610,2022-04-28,0000899243-22-015924,Musk Elon,169920247,TSLA,S,2022-04-26,909.13,-48738459.3,Sale
-30784,2022-04-28,0000899243-22-015924,Musk Elon,169973857,TSLA,S,2022-04-26,908.05,-27953411.2,Sale
-65040,2022-04-28,0000899243-22-015924,Musk Elon,170004641,TSLA,S,2022-04-26,907.05,-58994532.0,Sale
-86670,2022-04-28,0000899243-22-015924,Musk Elon,170069681,TSLA,S,2022-04-26,905.96,-78519553.2,Sale
-84051,2022-04-28,0000899243-22-015924,Musk Elon,170156351,TSLA,S,2022-04-26,905.0,-76066155.0,Sale
-66734,2022-04-28,0000899243-22-015923,Musk Elon,170349765,TSLA,S,2022-04-26,902.99,-60260134.660000004,Sale
-106840,2022-04-28,0000899243-22-015923,Musk Elon,170416499,TSLA,S,2022-04-26,902.01,-96370748.4,Sale
-34219,2022-04-28,0000899243-22-015923,Musk Elon,170523339,TSLA,S,2022-04-26,901.05,-30833029.95,Sale
-59995,2022-04-28,0000899243-22-015923,Musk Elon,170557558,TSLA,S,2022-04-26,900.01,-53996099.95,Sale
-57713,2022-04-28,0000899243-22-015923,Musk Elon,170617553,TSLA,S,2022-04-26,899.02,-51885141.26,Sale
-35296,2022-04-28,0000899243-22-015923,Musk Elon,170675266,TSLA,S,2022-04-26,898.16,-31701455.36,Sale
-58717,2022-04-28,0000899243-22-015923,Musk Elon,170710562,TSLA,S,2022-04-26,896.89,-52662690.13,Sale
-79331,2022-04-28,0000899243-22-015923,Musk Elon,170769279,TSLA,S,2022-04-26,895.88,-71071056.28,Sale
-66241,2022-04-28,0000899243-22-015923,Musk Elon,170848610,TSLA,S,2022-04-26,894.98,-59284370.18,Sale
-103930,2022-04-28,0000899243-22-015923,Musk Elon,170914851,TSLA,S,2022-04-26,893.97,-92910302.10000001,Sale
-76450,2022-04-28,0000899243-22-015923,Musk Elon,171018781,TSLA,S,2022-04-26,892.97,-68267556.5,Sale
-99221,2022-04-28,0000899243-22-015923,Musk Elon,171095231,TSLA,S,2022-04-26,891.88,-88493225.48,Sale
-105802,2022-04-28,0000899243-22-015923,Musk Elon,171194452,TSLA,S,2022-04-26,890.9,-94259001.8,Sale
-106258,2022-04-28,0000899243-22-015923,Musk Elon,171300254,TSLA,S,2022-04-26,889.97,-94566432.26,Sale
-136118,2022-04-28,0000899243-22-015923,Musk Elon,171406512,TSLA,S,2022-04-26,888.88,-120992567.84,Sale
-150138,2022-04-28,0000899243-22-015923,Musk Elon,171542630,TSLA,S,2022-04-26,887.84,-133298521.92,Sale
-208342,2022-04-28,0000899243-22-015923,Musk Elon,171692768,TSLA,S,2022-04-26,886.8,-184757685.6,Sale
-89645,2022-04-28,0000899243-22-015923,Musk Elon,171901110,TSLA,S,2022-04-26,885.92,-79418298.39999999,Sale
-80095,2022-04-28,0000899243-22-015923,Musk Elon,171990755,TSLA,S,2022-04-26,885.03,-70886477.85,Sale
-49286,2022-04-28,0000899243-22-015923,Musk Elon,172070850,TSLA,S,2022-04-26,883.84,-43560938.24,Sale
-17661,2022-04-28,0000899243-22-015923,Musk Elon,172120136,TSLA,S,2022-04-26,882.25,-15581417.25,Sale
-9910,2022-04-28,0000899243-22-015923,Musk Elon,172137797,TSLA,S,2022-04-26,881.41,-8734773.1,Sale
-83970,2022-04-28,0000899243-22-015923,Musk Elon,172147707,TSLA,S,2022-04-26,880.23,-73912913.10000001,Sale
-37000,2022-04-28,0000899243-22-015923,Musk Elon,172231677,TSLA,S,2022-04-26,879.65,-32547050.0,Sale
-73145,2022-04-28,0000899243-22-015923,Musk Elon,172268677,TSLA,S,2022-04-26,878.29,-64242522.05,Sale
-29006,2022-04-28,0000899243-22-015923,Musk Elon,172341822,TSLA,S,2022-04-26,877.49,-25452474.94,Sale
-201269,2022-04-28,0000899243-22-015923,Musk Elon,172370828,TSLA,S,2022-04-26,876.42,-176396176.98,Sale
-34259,2022-04-28,0000899243-22-015923,Musk Elon,172572097,TSLA,S,2022-04-26,875.19,-29983134.21,Sale
-2,2022-04-28,0000899243-22-015923,Musk Elon,172606356,TSLA,S,2022-04-26,873.03,-1746.06,Sale
-1893,2022-04-28,0000899243-22-015923,Musk Elon,172606358,TSLA,S,2022-04-26,872.02,-1650733.8599999999,Sale
-100,2022-04-07,0000899243-22-014309,Taneja Vaibhav,24685,TSLA,S,2022-04-05,1150.02,-115002.0,Sale
-100,2022-04-07,0000899243-22-014309,Taneja Vaibhav,24785,TSLA,S,2022-04-05,1148.2,-114820.0,Sale
-100,2022-04-07,0000899243-22-014309,Taneja Vaibhav,24885,TSLA,S,2022-04-05,1145.89,-114589.00000000001,Sale
